intern_id,course,rating
INT_1107,Cybersecurity Essentials,8.5
INT_1107,Frontend Basics (React),6.5
INT_1107,APIs & Microservices,6.5
INT_1108,Python Fundamentals,8.5
INT_1108,SQL & Databases,8.5
INT_1108,Deep Learning,5.2
INT_1108,Cloud Computing (AWS),5.2
INT_1108,Docker & Kubernetes,8.5
INT_1108,Cybersecurity Essentials,5.2
INT_1108,System Design,5.2
INT_1108,MLOps Pipelines,5.2
INT_1108,A/B Testing & Experimentation,5.2
INT_1108,Data Wrangling & Pandas,5.2
INT_1108,Git & Version Control,5.2
INT_1109,Python Fundamentals,8.5
INT_1109,Data Visualization,8.5
INT_1109,MLOps Pipelines,8.0
INT_1109,Git & Version Control,8.5
INT_1110,Python Fundamentals,8.5
INT_1110,SQL & Databases,6.0
INT_1110,Cloud Computing (AWS),6.0
INT_1110,Docker & Kubernetes,6.0
INT_1110,Cybersecurity Essentials,6.0
INT_1110,System Design,8.5
INT_1110,MLOps Pipelines,8.5
INT_1110,APIs & Microservices,6.0
INT_1111,SQL & Databases,7.3
INT_1111,Data Visualization,8.5
INT_1111,Cloud Computing (AWS),7.3
INT_1111,Docker & Kubernetes,7.3
INT_1111,System Design,8.5
INT_1111,Data Wrangling & Pandas,8.5
INT_1111,Git & Version Control,7.3
INT_1111,APIs & Microservices,7.3
INT_1112,Deep Learning,6.4
INT_1112,Data Visualization,8.5
INT_1112,Cloud Computing (AWS),6.4
INT_1112,Git & Version Control,8.5
INT_1112,APIs & Microservices,8.5
INT_1113,Python Fundamentals,8.5
INT_1113,Data Visualization,8.5
INT_1113,Frontend Basics (React),6.1
INT_1113,Git & Version Control,8.5
INT_1113,Reinforcement Learning,6.1
INT_1114,Python Fundamentals,8.5
INT_1114,SQL & Databases,7.2
INT_1114,Machine Learning Basics,7.2
INT_1114,Data Visualization,7.2
INT_1114,Frontend Basics (React),7.2
INT_1114,Statistics & Probability,8.5
INT_1114,A/B Testing & Experimentation,8.5
INT_1114,Git & Version Control,7.2
INT_1114,Business Intelligence & BI Tools,7.2
INT_1115,SQL & Databases,6.7
INT_1115,Machine Learning Basics,8.5
INT_1115,Deep Learning,8.5
INT_1115,Data Visualization,8.5
INT_1115,Data Wrangling & Pandas,6.7
INT_1115,Time Series Analysis,6.7
INT_1115,Reinforcement Learning,6.7
INT_1116,Python Fundamentals,8.5
INT_1116,SQL & Databases,6.9
INT_1116,Cloud Computing (AWS),6.9
INT_1116,System Design,6.9
INT_1116,Frontend Basics (React),8.5
INT_1116,Statistics & Probability,6.9
INT_1116,Data Wrangling & Pandas,6.9
INT_1116,Git & Version Control,6.9
INT_1116,APIs & Microservices,8.5
INT_1117,Python Fundamentals,8.5
INT_1117,SQL & Databases,6.7
INT_1117,System Design,8.5
INT_1117,NLP & Text Analytics,6.7
INT_1117,MLOps Pipelines,6.7
INT_1117,Data Wrangling & Pandas,8.5
INT_1118,Machine Learning Basics,8.5
INT_1118,Deep Learning,8.5
INT_1118,Data Visualization,8.5
INT_1119,Python Fundamentals,8.5
INT_1119,Cybersecurity Essentials,6.4
INT_1119,System Design,8.5
INT_1119,Git & Version Control,8.5
INT_1119,APIs & Microservices,6.4
INT_1120,SQL & Databases,5.7
INT_1120,Cloud Computing (AWS),5.7
INT_1120,Docker & Kubernetes,8.5
INT_1120,Data Wrangling & Pandas,5.7
INT_1120,Git & Version Control,8.5
INT_1120,APIs & Microservices,8.5
INT_1121,SQL & Databases,8.5
INT_1121,Cloud Computing (AWS),6.3
INT_1121,Docker & Kubernetes,8.5
INT_1121,Cybersecurity Essentials,8.5
INT_1121,MLOps Pipelines,6.3
INT_1121,APIs & Microservices,6.3
INT_1122,Python Fundamentals,8.2
INT_1122,SQL & Databases,8.5
INT_1122,Docker & Kubernetes,8.5
INT_1122,Cybersecurity Essentials,8.2
INT_1122,System Design,8.2
INT_1122,A/B Testing & Experimentation,8.2
INT_1122,Git & Version Control,8.2
INT_1122,APIs & Microservices,8.5
INT_1123,Python Fundamentals,8.5
INT_1123,Deep Learning,6.2
INT_1123,Data Visualization,6.2
INT_1123,System Design,6.2
INT_1123,Data Wrangling & Pandas,8.5
INT_1123,Git & Version Control,8.5
INT_1124,Python Fundamentals,6.1
INT_1124,SQL & Databases,6.1
INT_1124,Cloud Computing (AWS),8.5
INT_1124,Docker & Kubernetes,6.1
INT_1124,Cybersecurity Essentials,6.1
INT_1124,System Design,8.5
INT_1124,Frontend Basics (React),6.1
INT_1124,Statistics & Probability,6.1
INT_1124,Git & Version Control,8.5
INT_1124,APIs & Microservices,6.1
INT_1125,Python Fundamentals,6.6
INT_1125,Machine Learning Basics,6.6
INT_1125,Data Visualization,8.5
INT_1125,Cloud Computing (AWS),6.6
INT_1125,Cybersecurity Essentials,6.6
INT_1125,System Design,8.5
INT_1125,Frontend Basics (React),8.5
INT_1125,Data Wrangling & Pandas,6.6
INT_1125,Git & Version Control,6.6
INT_1125,APIs & Microservices,6.6
INT_1126,SQL & Databases,3.9
INT_1126,Cybersecurity Essentials,3.9
INT_1126,MLOps Pipelines,8.5
INT_1126,Git & Version Control,8.5
INT_1126,APIs & Microservices,8.5
INT_1127,SQL & Databases,8.5
INT_1127,Frontend Basics (React),8.5
INT_1127,Data Wrangling & Pandas,8.5
INT_1127,Reinforcement Learning,5.2
INT_1128,Python Fundamentals,8.5
INT_1128,Deep Learning,7.1
INT_1128,Cloud Computing (AWS),7.1
INT_1128,Docker & Kubernetes,8.5
INT_1128,System Design,7.1
INT_1128,MLOps Pipelines,7.1
INT_1128,Data Wrangling & Pandas,8.5
INT_1128,Git & Version Control,7.1
INT_1128,APIs & Microservices,7.1
INT_1129,Python Fundamentals,6.0
INT_1129,SQL & Databases,8.5
INT_1129,Docker & Kubernetes,6.0
INT_1129,Cybersecurity Essentials,6.0
INT_1129,System Design,8.5
INT_1129,Git & Version Control,8.5
INT_1130,Python Fundamentals,8.5
INT_1130,Cybersecurity Essentials,5.6
INT_1130,System Design,5.6
INT_1130,Frontend Basics (React),5.6
INT_1130,Git & Version Control,8.5
INT_1130,APIs & Microservices,8.5
INT_1131,Cloud Computing (AWS),8.5
INT_1131,Docker & Kubernetes,8.5
INT_1131,Cybersecurity Essentials,8.5
INT_1132,Python Fundamentals,3.8
INT_1132,Deep Learning,3.8
INT_1132,Cloud Computing (AWS),3.8
INT_1132,Docker & Kubernetes,3.8
INT_1132,System Design,8.5
INT_1132,MLOps Pipelines,3.8
INT_1132,A/B Testing & Experimentation,3.8
INT_1132,Data Wrangling & Pandas,8.5
INT_1132,Git & Version Control,8.5
INT_1132,Reinforcement Learning,3.8
INT_1133,Python Fundamentals,5.6
INT_1133,SQL & Databases,8.5
INT_1133,Data Visualization,5.6
INT_1133,Cloud Computing (AWS),8.5
INT_1133,Docker & Kubernetes,8.5
INT_1133,MLOps Pipelines,5.6
INT_1133,Git & Version Control,5.6
INT_1133,APIs & Microservices,5.6
INT_1133,Business Intelligence & BI Tools,5.6
INT_1134,SQL & Databases,8.5
INT_1134,Cloud Computing (AWS),5.5
INT_1134,Docker & Kubernetes,8.5
INT_1134,Cybersecurity Essentials,8.5
INT_1134,MLOps Pipelines,5.5
INT_1134,A/B Testing & Experimentation,5.5
INT_1134,Data Wrangling & Pandas,5.5
INT_1134,APIs & Microservices,5.5
INT_1135,SQL & Databases,8.5
INT_1135,System Design,8.5
INT_1135,Frontend Basics (React),8.5
INT_1136,Python Fundamentals,8.5
INT_1136,SQL & Databases,8.5
INT_1136,Machine Learning Basics,6.8
INT_1136,Deep Learning,6.8
INT_1136,Data Visualization,6.8
INT_1136,Docker & Kubernetes,6.8
INT_1136,System Design,8.5
INT_1136,Statistics & Probability,6.8
INT_1136,Data Wrangling & Pandas,6.8
INT_1136,Git & Version Control,6.8
INT_1137,Python Fundamentals,4.4
INT_1137,SQL & Databases,4.4
INT_1137,Cloud Computing (AWS),4.4
INT_1137,Docker & Kubernetes,4.4
INT_1137,Cybersecurity Essentials,4.4
INT_1137,System Design,4.4
INT_1137,Statistics & Probability,8.5
INT_1137,MLOps Pipelines,4.4
INT_1137,Git & Version Control,8.5
INT_1137,APIs & Microservices,4.4
INT_1137,Time Series Analysis,8.5
INT_1138,Cloud Computing (AWS),8.5
INT_1138,Docker & Kubernetes,8.5
INT_1138,Git & Version Control,8.5
INT_1139,SQL & Databases,6.0
INT_1139,Data Visualization,8.5
INT_1139,Cloud Computing (AWS),8.5
INT_1139,Docker & Kubernetes,8.5
INT_1139,System Design,6.0
INT_1139,Statistics & Probability,6.0
INT_1139,A/B Testing & Experimentation,6.0
INT_1139,Business Intelligence & BI Tools,6.0
INT_1140,Python Fundamentals,5.6
INT_1140,SQL & Databases,8.5
INT_1140,Docker & Kubernetes,5.6
INT_1140,Cybersecurity Essentials,8.5
INT_1140,System Design,5.6
INT_1140,MLOps Pipelines,5.6
INT_1140,Git & Version Control,8.5
INT_1140,APIs & Microservices,5.6
INT_1141,SQL & Databases,8.5
INT_1141,Statistics & Probability,8.5
INT_1141,A/B Testing & Experimentation,7.3
INT_1141,Business Intelligence & BI Tools,8.5
INT_1142,Python Fundamentals,8.5
INT_1142,SQL & Databases,5.5
INT_1142,Docker & Kubernetes,8.5
INT_1142,System Design,5.5
INT_1142,Frontend Basics (React),5.5
INT_1142,MLOps Pipelines,5.5
INT_1142,Data Wrangling & Pandas,8.5
INT_1142,Git & Version Control,5.5
INT_1142,APIs & Microservices,5.5
INT_1143,SQL & Databases,8.5
INT_1143,Cloud Computing (AWS),8.5
INT_1143,Docker & Kubernetes,8.5
INT_1143,Git & Version Control,6.3
INT_1144,Python Fundamentals,8.5
INT_1144,SQL & Databases,8.5
INT_1144,Cybersecurity Essentials,8.5
INT_1144,System Design,5.7
INT_1144,MLOps Pipelines,5.7
INT_1144,Git & Version Control,5.7
INT_1144,APIs & Microservices,5.7
INT_1145,Python Fundamentals,8.5
INT_1145,Cloud Computing (AWS),8.5
INT_1145,Git & Version Control,8.5
INT_1146,Python Fundamentals,6.6
INT_1146,SQL & Databases,8.5
INT_1146,Machine Learning Basics,6.6
INT_1146,Deep Learning,6.6
INT_1146,Data Visualization,6.6
INT_1146,Docker & Kubernetes,6.6
INT_1146,Frontend Basics (React),8.5
INT_1146,Statistics & Probability,6.6
INT_1146,Git & Version Control,6.6
INT_1146,APIs & Microservices,6.6
INT_1146,Business Intelligence & BI Tools,8.5
INT_1147,Cloud Computing (AWS),8.5
INT_1147,Docker & Kubernetes,8.5
INT_1147,APIs & Microservices,8.5
INT_1148,Python Fundamentals,8.5
INT_1148,SQL & Databases,7.0
INT_1148,Data Visualization,7.0
INT_1148,System Design,7.0
INT_1148,Frontend Basics (React),7.0
INT_1148,MLOps Pipelines,8.5
INT_1148,Git & Version Control,7.0
INT_1148,APIs & Microservices,7.0
INT_1148,Reinforcement Learning,8.5
INT_1149,Python Fundamentals,6.1
INT_1149,SQL & Databases,6.1
INT_1149,Data Visualization,8.5
INT_1149,Cloud Computing (AWS),6.1
INT_1149,Docker & Kubernetes,6.1
INT_1149,Cybersecurity Essentials,6.1
INT_1149,System Design,6.1
INT_1149,Frontend Basics (React),8.5
INT_1149,Data Wrangling & Pandas,8.5
INT_1149,Git & Version Control,6.1
INT_1149,APIs & Microservices,6.1
INT_1150,Python Fundamentals,6.8
INT_1150,SQL & Databases,6.8
INT_1150,Deep Learning,6.8
INT_1150,Docker & Kubernetes,6.8
INT_1150,System Design,6.8
INT_1150,Statistics & Probability,8.5
INT_1150,MLOps Pipelines,6.8
INT_1150,A/B Testing & Experimentation,6.8
INT_1150,Data Wrangling & Pandas,8.5
INT_1150,Git & Version Control,8.5
INT_1151,SQL & Databases,8.4
INT_1151,Data Visualization,8.4
INT_1151,Cloud Computing (AWS),8.5
INT_1151,Docker & Kubernetes,8.5
INT_1151,System Design,8.4
INT_1151,Statistics & Probability,8.4
INT_1151,A/B Testing & Experimentation,8.4
INT_1151,Time Series Analysis,8.5
INT_1151,Business Intelligence & BI Tools,8.4
INT_1152,Data Visualization,8.5
INT_1152,Git & Version Control,8.5
INT_1152,APIs & Microservices,8.5
INT_1153,Python Fundamentals,6.6
INT_1153,Cloud Computing (AWS),8.5
INT_1153,Docker & Kubernetes,8.5
INT_1153,Cybersecurity Essentials,8.5
INT_1153,Data Wrangling & Pandas,6.6
INT_1153,Git & Version Control,6.6
INT_1154,Python Fundamentals,6.1
INT_1154,SQL & Databases,8.5
INT_1154,Cloud Computing (AWS),6.1
INT_1154,Docker & Kubernetes,6.1
INT_1154,Cybersecurity Essentials,8.5
INT_1154,System Design,6.1
INT_1154,MLOps Pipelines,8.5
INT_1154,Git & Version Control,6.1
INT_1154,APIs & Microservices,6.1
INT_1154,Reinforcement Learning,6.1
INT_1154,Business Intelligence & BI Tools,6.1
INT_1155,Data Visualization,8.5
INT_1155,Frontend Basics (React),8.5
INT_1155,NLP & Text Analytics,4.8
INT_1155,APIs & Microservices,8.5
INT_1155,Business Intelligence & BI Tools,4.8
INT_1156,SQL & Databases,8.5
INT_1156,Docker & Kubernetes,8.5
INT_1156,Cybersecurity Essentials,8.5
INT_1156,System Design,6.3
INT_1157,Python Fundamentals,7.5
INT_1157,SQL & Databases,7.5
INT_1157,Cloud Computing (AWS),8.5
INT_1157,Docker & Kubernetes,7.5
INT_1157,Cybersecurity Essentials,8.5
INT_1157,System Design,7.5
INT_1157,MLOps Pipelines,7.5
INT_1157,Git & Version Control,7.5
INT_1157,APIs & Microservices,8.5
INT_1158,Python Fundamentals,6.6
INT_1158,Deep Learning,6.6
INT_1158,Docker & Kubernetes,8.5
INT_1158,System Design,8.5
INT_1158,Statistics & Probability,6.6
INT_1158,Data Wrangling & Pandas,6.6
INT_1158,Git & Version Control,8.5
INT_1158,APIs & Microservices,6.6
INT_1159,Python Fundamentals,7.1
INT_1159,SQL & Databases,8.5
INT_1159,Cloud Computing (AWS),8.5
INT_1159,Docker & Kubernetes,7.1
INT_1159,A/B Testing & Experimentation,8.5
INT_1159,Data Wrangling & Pandas,7.1
INT_1159,Reinforcement Learning,7.1
INT_1160,Cloud Computing (AWS),5.5
INT_1160,Docker & Kubernetes,5.5
INT_1160,System Design,8.5
INT_1160,Data Wrangling & Pandas,8.5
INT_1160,Git & Version Control,5.5
INT_1160,APIs & Microservices,8.5
INT_1160,Time Series Analysis,5.5
INT_1161,SQL & Databases,5.7
INT_1161,Machine Learning Basics,8.5
INT_1161,Deep Learning,5.7
INT_1161,Data Visualization,5.7
INT_1161,Statistics & Probability,8.5
INT_1161,A/B Testing & Experimentation,5.7
INT_1161,Time Series Analysis,5.7
INT_1161,Business Intelligence & BI Tools,8.5
INT_1162,Python Fundamentals,5.3
INT_1162,SQL & Databases,5.3
INT_1162,Cloud Computing (AWS),8.5
INT_1162,Docker & Kubernetes,5.3
INT_1162,Cybersecurity Essentials,5.3
INT_1162,System Design,5.3
INT_1162,Frontend Basics (React),8.5
INT_1162,Data Wrangling & Pandas,8.5
INT_1162,Git & Version Control,5.3
INT_1162,APIs & Microservices,5.3
INT_1162,Time Series Analysis,5.3
INT_1163,Python Fundamentals,5.3
INT_1163,SQL & Databases,8.5
INT_1163,Data Visualization,5.3
INT_1163,Cloud Computing (AWS),5.3
INT_1163,Docker & Kubernetes,8.5
INT_1163,Cybersecurity Essentials,8.5
INT_1163,System Design,5.3
INT_1163,NLP & Text Analytics,5.3
INT_1163,Git & Version Control,5.3
INT_1163,APIs & Microservices,5.3
INT_1163,Reinforcement Learning,5.3
INT_1164,Python Fundamentals,5.4
INT_1164,Cloud Computing (AWS),8.5
INT_1164,Docker & Kubernetes,8.5
INT_1164,Statistics & Probability,5.4
INT_1164,MLOps Pipelines,8.5
INT_1164,Data Wrangling & Pandas,5.4
INT_1164,Git & Version Control,5.4
INT_1164,APIs & Microservices,5.4
INT_1164,Business Intelligence & BI Tools,5.4
INT_1165,SQL & Databases,8.5
INT_1165,Cloud Computing (AWS),8.5
INT_1165,Docker & Kubernetes,8.5
INT_1166,Python Fundamentals,7.1
INT_1166,Data Visualization,7.1
INT_1166,Cloud Computing (AWS),8.5
INT_1166,Docker & Kubernetes,7.1
INT_1166,Cybersecurity Essentials,7.1
INT_1166,Statistics & Probability,7.1
INT_1166,MLOps Pipelines,8.5
INT_1166,Git & Version Control,7.1
INT_1166,APIs & Microservices,7.1
INT_1166,Time Series Analysis,8.5
INT_1167,SQL & Databases,8.5
INT_1167,Cloud Computing (AWS),8.5
INT_1167,Cybersecurity Essentials,8.5
INT_1168,Python Fundamentals,5.5
INT_1168,Machine Learning Basics,5.5
INT_1168,Deep Learning,5.5
INT_1168,Cloud Computing (AWS),5.5
INT_1168,Cybersecurity Essentials,5.5
INT_1168,Statistics & Probability,8.5
INT_1168,NLP & Text Analytics,8.5
INT_1168,MLOps Pipelines,5.5
INT_1168,A/B Testing & Experimentation,8.5
INT_1168,Git & Version Control,5.5
INT_1168,Reinforcement Learning,5.5
INT_1169,Python Fundamentals,5.1
INT_1169,SQL & Databases,5.1
INT_1169,Cloud Computing (AWS),8.5
INT_1169,Docker & Kubernetes,5.1
INT_1169,System Design,8.5
INT_1169,Data Wrangling & Pandas,5.1
INT_1169,Git & Version Control,8.5
INT_1169,APIs & Microservices,5.1
INT_1170,Machine Learning Basics,8.5
INT_1170,Deep Learning,8.5
INT_1170,Data Visualization,8.5
INT_1171,Python Fundamentals,8.5
INT_1171,SQL & Databases,6.5
INT_1171,Cloud Computing (AWS),6.5
INT_1171,Docker & Kubernetes,8.5
INT_1171,System Design,6.5
INT_1171,Data Wrangling & Pandas,8.5
INT_1171,Git & Version Control,6.5
INT_1171,APIs & Microservices,6.5
INT_1171,Time Series Analysis,6.5
INT_1172,SQL & Databases,4.0
INT_1172,Deep Learning,4.0
INT_1172,Data Visualization,4.0
INT_1172,Docker & Kubernetes,4.0
INT_1172,Statistics & Probability,4.0
INT_1172,NLP & Text Analytics,4.0
INT_1172,A/B Testing & Experimentation,8.5
INT_1172,Git & Version Control,8.5
INT_1172,Time Series Analysis,8.5
INT_1172,Business Intelligence & BI Tools,4.0
INT_1173,Python Fundamentals,8.5
INT_1173,System Design,8.5
INT_1173,Git & Version Control,8.5
INT_1173,APIs & Microservices,6.9
INT_1174,System Design,8.5
INT_1174,Git & Version Control,8.5
INT_1174,APIs & Microservices,8.5
INT_1175,Cloud Computing (AWS),8.5
INT_1175,Docker & Kubernetes,8.5
INT_1175,Statistics & Probability,5.5
INT_1175,A/B Testing & Experimentation,8.5
INT_1176,SQL & Databases,5.8
INT_1176,Deep Learning,5.8
INT_1176,Cloud Computing (AWS),8.5
INT_1176,Docker & Kubernetes,8.5
INT_1176,Statistics & Probability,5.8
INT_1176,A/B Testing & Experimentation,8.5
INT_1176,Data Wrangling & Pandas,5.8
INT_1176,Reinforcement Learning,5.8
INT_1177,Machine Learning Basics,5.0
INT_1177,Deep Learning,8.5
INT_1177,Data Visualization,5.0
INT_1177,Statistics & Probability,5.0
INT_1177,NLP & Text Analytics,8.5
INT_1177,A/B Testing & Experimentation,8.5
INT_1177,Data Wrangling & Pandas,5.0
INT_1177,Business Intelligence & BI Tools,5.0
INT_1178,Python Fundamentals,6.4
INT_1178,SQL & Databases,6.4
INT_1178,Cloud Computing (AWS),6.4
INT_1178,Docker & Kubernetes,6.4
INT_1178,Cybersecurity Essentials,6.4
INT_1178,System Design,6.4
INT_1178,MLOps Pipelines,8.5
INT_1178,A/B Testing & Experimentation,8.5
INT_1178,Git & Version Control,6.4
INT_1178,APIs & Microservices,6.4
INT_1178,Time Series Analysis,8.5
INT_1179,Python Fundamentals,8.5
INT_1179,Cloud Computing (AWS),6.1
INT_1179,System Design,6.1
INT_1179,Git & Version Control,8.5
INT_1179,APIs & Microservices,8.5
INT_1179,Time Series Analysis,6.1
INT_1180,Python Fundamentals,5.8
INT_1180,SQL & Databases,5.8
INT_1180,Deep Learning,5.8
INT_1180,System Design,8.5
INT_1180,Statistics & Probability,8.5
INT_1180,A/B Testing & Experimentation,5.8
INT_1180,Git & Version Control,8.5
INT_1181,Machine Learning Basics,8.5
INT_1181,Deep Learning,8.5
INT_1181,Data Visualization,4.7
INT_1181,NLP & Text Analytics,8.5
INT_1182,SQL & Databases,5.3
INT_1182,Cloud Computing (AWS),5.3
INT_1182,Docker & Kubernetes,5.3
INT_1182,Cybersecurity Essentials,8.5
INT_1182,MLOps Pipelines,5.3
INT_1182,Git & Version Control,8.5
INT_1182,APIs & Microservices,8.5
INT_1183,Python Fundamentals,8.5
INT_1183,SQL & Databases,6.0
INT_1183,Cloud Computing (AWS),8.5
INT_1183,Docker & Kubernetes,8.5
INT_1183,Cybersecurity Essentials,6.0
INT_1183,System Design,6.0
INT_1183,Frontend Basics (React),6.0
INT_1183,Statistics & Probability,6.0
INT_1183,Git & Version Control,6.0
INT_1183,APIs & Microservices,6.0
INT_1184,Python Fundamentals,6.3
INT_1184,SQL & Databases,6.3
INT_1184,Deep Learning,6.3
INT_1184,Data Visualization,6.3
INT_1184,Cloud Computing (AWS),6.3
INT_1184,System Design,8.5
INT_1184,Frontend Basics (React),6.3
INT_1184,A/B Testing & Experimentation,8.5
INT_1184,Data Wrangling & Pandas,8.5
INT_1184,Git & Version Control,6.3
INT_1184,APIs & Microservices,6.3
INT_1185,Python Fundamentals,6.8
INT_1185,SQL & Databases,8.5
INT_1185,Docker & Kubernetes,6.8
INT_1185,Cybersecurity Essentials,8.5
INT_1185,System Design,6.8
INT_1185,MLOps Pipelines,8.5
INT_1185,APIs & Microservices,6.8
INT_1186,Python Fundamentals,6.1
INT_1186,Data Visualization,8.5
INT_1186,System Design,8.5
INT_1186,Frontend Basics (React),8.5
INT_1186,Statistics & Probability,6.1
INT_1186,Git & Version Control,6.1
INT_1186,APIs & Microservices,6.1
INT_1186,Time Series Analysis,6.1
INT_1187,Python Fundamentals,5.9
INT_1187,Cloud Computing (AWS),8.5
INT_1187,Docker & Kubernetes,8.5
INT_1187,System Design,5.9
INT_1187,Frontend Basics (React),5.9
INT_1187,Data Wrangling & Pandas,8.5
INT_1188,Python Fundamentals,8.5
INT_1188,System Design,8.5
INT_1188,APIs & Microservices,8.5
INT_1189,Machine Learning Basics,8.5
INT_1189,Deep Learning,8.5
INT_1189,Data Visualization,8.5
INT_1189,Statistics & Probability,5.2
INT_1189,A/B Testing & Experimentation,5.2
INT_1190,Python Fundamentals,8.2
INT_1190,Data Visualization,8.2
INT_1190,Frontend Basics (React),8.2
INT_1190,MLOps Pipelines,8.2
INT_1190,A/B Testing & Experimentation,8.5
INT_1190,Git & Version Control,8.2
INT_1190,APIs & Microservices,8.5
INT_1190,Time Series Analysis,8.5
INT_1191,Python Fundamentals,8.5
INT_1191,Deep Learning,5.6
INT_1191,Data Visualization,5.6
INT_1191,Cybersecurity Essentials,5.6
INT_1191,System Design,8.5
INT_1191,Frontend Basics (React),5.6
INT_1191,MLOps Pipelines,5.6
INT_1191,A/B Testing & Experimentation,5.6
INT_1191,Git & Version Control,8.5
INT_1191,APIs & Microservices,5.6
INT_1192,Python Fundamentals,6.3
INT_1192,Data Visualization,8.5
INT_1192,Frontend Basics (React),8.5
INT_1192,Data Wrangling & Pandas,6.3
INT_1192,Git & Version Control,6.3
INT_1192,APIs & Microservices,6.3
INT_1192,Reinforcement Learning,6.3
INT_1192,Business Intelligence & BI Tools,8.5
INT_1193,SQL & Databases,5.0
INT_1193,Cloud Computing (AWS),5.0
INT_1193,Docker & Kubernetes,8.5
